ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000026508	18858.76362689963	-2.667391178363107	0.08030767567922642	-33.214647987291876	6.615962638568995e-242	2.5799247034674275e-239
ENSG00000140416	497.9414646084259	-4.332946517662746	0.1305945972202669	-33.17860470410271	2.191309722285432e-241	8.355220492216321e-239
ENSG00000166016	1055.7594063582922	-5.869233269908524	0.1785064662744788	-32.879667568365576	4.292325438064152e-237	1.6010373883979287e-234
ENSG00000131378	2942.4672292638925	-7.609568321528606	0.23353958243480805	-32.58363418395165	6.994871031766234e-233	2.553574407724363e-230
ENSG00000137507	1069.6409193507068	-7.012232036084007	0.21628253243637258	-32.421629047398504	1.3606875902540976e-230	4.863891181995793e-228
ENSG00000114126	2827.0149600699738	-5.175018397465259	0.16108065955198445	-32.126876136828585	1.8583612239844666e-226	6.507298343086833e-224
ENSG00000107551	571.2955383772246	-4.736209309927845	0.14840430475474437	-31.914231313943283	1.6948135789900517e-223	5.815922277662261e-221
ENSG00000049249	2069.680054820262	-4.258393385972994	0.1339444006695678	-31.792246370030618	8.284823096409518e-222	2.787274405650873e-219
ENSG00000272398	6660.474165679893	5.000820824279236	0.1589872270836657	31.454230103954174	3.674203703715684e-217	1.2123459066991096e-214
ENSG00000196839	445.197213383155	-3.6234197441366485	0.11850537571393845	-30.575994737008937	2.55267957054645e-205	8.263938881403017e-203
ENSG00000100721	5869.728514285641	3.059025610784707	0.10031466694031915	30.494300625098347	3.101140676549891e-204	9.853587357082043e-202
ENSG00000160216	3596.299748419025	-2.1848347072251504	0.07202610617211085	-30.333927840057775	4.093734633833352e-202	1.277096342678412e-199
ENSG00000134247	351.30128688884656	-5.15051917021657	0.17048976071296534	-30.21013783278121	1.7432357774187534e-200	5.341149905169816e-198
ENSG00000067225	46572.7457585113	-2.373087433148897	0.07857776853521675	-30.200494075946352	2.3334650948891146e-200	7.024139315457442e-198
ENSG00000026103	1030.7555358013217	-5.411294235791655	0.1793113660310452	-30.17819982953433	4.5774402151778844e-200	1.354133089862451e-197
ENSG00000150625	1479.1375901766378	2.8101579488228006	0.09328580802983992	30.12417438592479	2.3379488867891484e-199	6.79907237280139e-197
ENSG00000073849	19088.43308960566	2.017868968590567	0.06767217334956341	29.81829707414865	2.262878850489198e-195	6.471079219448942e-193
ENSG00000165802	435.74378797397355	-3.2317828283113816	0.10896448568122324	-29.659047240088817	2.5926724964211103e-193	7.292635195671051e-191
ENSG00000196604	2480.173763953562	-9.677413117629067	0.32790261778246516	-29.513070627722737	1.9568077228014423e-191	5.415307565778572e-189
ENSG00000160013	1127.265635416517	-7.025954190424973	0.2383449890192375	-29.478086446608234	5.49795643237314e-191	1.4973640708993387e-188
ENSG00000176834	1078.4489756589219	-2.140656636663456	0.07265541575884514	-29.463139317358465	8.545318179216945e-191	2.290946395609443e-188
ENSG00000090339	6071.301548725786	-5.2281644569752	0.1783008867601453	-29.322145009902584	5.415116989286052e-189	1.4294242661872321e-186
ENSG00000136732	2849.0725545436917	-2.3789692182504036	0.08137194381701034	-29.235742771491886	6.81632071774237e-188	1.7720368314397515e-185
ENSG00000175040	2998.3625106553113	2.6267956877748464	0.09047702727288505	29.032736452008383	2.5419995266151472e-185	6.509795205621299e-183
ENSG00000124762	3315.028205095482	-4.160839991655203	0.1440304152209794	-28.88862040195755	1.6593797077994543e-183	4.187005445062211e-181
ENSG00000008853	1611.1576009073478	2.917307473145222	0.10258364468385389	28.438329347099035	6.794385563979121e-178	1.6895372102428082e-175
ENSG00000151729	699.2750599011379	-3.454895074393341	0.12158333425954995	-28.41586057360465	1.2879115324259283e-177	3.1568551533377254e-175
ENSG00000102290	1175.3911370788053	-4.306174438585091	0.15407108329343583	-27.94927085950174	6.728193402415576e-172	1.625948484487978e-169
ENSG00000277443	4410.091250971677	-3.853535730154492	0.13931791535406698	-27.66001572992959	2.1148385423879737e-168	5.039777737540674e-166
ENSG00000110446	2966.168248929663	-2.312858395557994	0.08369941976772473	-27.63290835201051	4.478909120071213e-168	1.0527277079750941e-165
ENSG00000115350	681.1042124094254	2.7515154460076974	0.10030503488915284	27.43147887888578	1.1557118679216528e-165	2.679689760783746e-163
ENSG00000141524	3903.8501341866563	-1.6763575937128343	0.06156179839246204	-27.230484447934785	2.8299413053579483e-163	6.474151055644224e-161
ENSG00000148200	318.1620682440478	-6.172695153176871	0.22714113457927648	-27.175593556007733	1.262232978864897e-162	2.8496570330741975e-160
ENSG00000222036	1966.3733723562339	-10.489736284305739	0.3905664657392659	-26.857749460007327	6.847950881660595e-159	1.5259368990588634e-156
ENSG00000148671	336.1785814982712	-5.0752008284515515	0.1897446006525997	-26.747537537279673	1.3189695273036127e-157	2.9013947627532547e-155
ENSG00000253626	2458.4025423051144	-3.536720737393576	0.13264015221927972	-26.664028035392295	1.2306846116608573e-156	2.6729223502375937e-154
ENSG00000104921	17967.26291033282	-1.5243530998543	0.057556210205523296	-26.484598176479967	1.4584273757870588e-154	3.1279621142192944e-152
ENSG00000101190	6115.817223920683	-4.149035562291558	0.1572110903462542	-26.391494093409012	1.7156212483948953e-153	3.634151775303656e-151
ENSG00000005059	1178.2626314696652	2.2827576275904127	0.08718138685867366	26.184002226196537	4.042929225146971e-151	8.459582883545333e-149
ENSG00000091317	2494.5335384803298	-2.0317004473852185	0.07774049221479874	-26.13439135131257	1.4829836336275638e-150	3.065666648889366e-148
ENSG00000077150	7153.856546080349	-2.9693082060047344	0.11364741761282329	-26.127370673046386	1.7820785858356164e-150	3.640107663781846e-148
ENSG00000136930	6180.180843208743	-2.2423825611698383	0.08593743265069183	-26.09319934288014	4.3549299140304223e-150	8.790810289992232e-148
ENSG00000133027	9906.178985596802	-4.170214563247433	0.16013909302156293	-26.041202585591694	1.692357009672208e-149	3.376449019994854e-147
ENSG00000184557	1047.3385822178661	-9.3004374643109	0.3592414469731944	-25.88909921912455	8.835385648839355e-148	1.7425005398021338e-145
ENSG00000151693	1003.8838038906516	-5.873443190970488	0.22774725022905198	-25.789304525360446	1.1688968855962352e-146	2.2790832685295684e-144
ENSG00000187239	16531.615466420695	-3.580474086178831	0.13960735065636273	-25.64674474048296	4.596788928572003e-145	8.861989262521173e-143
ENSG00000184574	1099.9187006991513	2.006366737985563	0.07843263832883939	25.58076306924167	2.497722782577323e-144	4.761769722606856e-142
ENSG00000056558	18516.84406803053	-4.967961643641129	0.19478240577102257	-25.505186795368164	1.726656700772853e-143	3.2556017221824847e-141
ENSG00000213626	12630.544975823514	1.4141302714681634	0.055651989034305654	25.41023772926514	1.943530505819108e-142	3.6246843933526364e-140
ENSG00000072110	981.6246847299851	-8.093657530211797	0.31954466067398435	-25.328720915382014	1.5421283035807114e-141	2.845143809982564e-139
ENSG00000122861	300.7591607833838	-6.5777927951606054	0.26035865920063067	-25.264351934197823	7.877514549069193e-141	1.437897815243928e-138
ENSG00000141279	3118.55757330182	-1.1254361474719634	0.04464922322785057	-25.206175295115933	3.42749049641931e-140	6.190408625006581e-138
ENSG00000182168	595.5757993253238	-7.7523751347687915	0.3094058835442103	-25.0556810554673	1.513897893004792e-138	2.7057770883516896e-136
ENSG00000177469	294.0825523474255	-4.2555797514293605	0.17141561655779453	-24.82609132636727	4.687338262140887e-136	8.291273185753952e-134
ENSG00000099715	668.3029073860517	-3.519389947678136	0.1424604392559433	-24.70433171524361	9.60787411361221e-135	1.6821622861363093e-132
ENSG00000222038	1209.1027147723853	-5.001257306623102	0.20312870932275576	-24.621124819320798	7.504251634898205e-134	1.300585349005893e-131
ENSG00000007129	703.6259396007966	2.9100048595658845	0.11861552260865847	24.53308635807052	6.554721191928164e-133	1.1246590621110344e-130
ENSG00000085117	2395.8554906926784	-1.478095473642273	0.06028790955660494	-24.517278580616132	9.665053387859573e-133	1.6419107527613321e-130
ENSG00000285542	448.94014701657284	-5.1908064942840415	0.21194252488680654	-24.491576181119516	1.8162965198545693e-132	3.055295655653402e-130
ENSG00000185215	722.546318695461	-7.9788295196919305	0.3259307960776279	-24.4801338680239	2.4047359978277967e-132	4.005869927255275e-130
ENSG00000137200	2976.096418172787	-1.7459297785806065	0.07145987091654782	-24.432310836658747	7.759825014756147e-132	1.2802219000306342e-129
ENSG00000234965	521.7609906458641	-8.111380411539473	0.3321062758861977	-24.424050373317808	9.498034702106959e-132	1.5520693277976306e-129
ENSG00000102445	7102.687979937397	1.9365487467653026	0.07934824289900287	24.40569161979059	1.488063867799142e-131	2.4086980984620453e-129
ENSG00000187997	1101.2401188460005	-9.98707753785871	0.4120712925990206	-24.236285606959186	9.22534484728241e-130	1.479331466258613e-127
ENSG00000114354	1700.5600299354783	-1.5028757736827665	0.06211485040887615	-24.19511217993704	2.5045455920793784e-129	3.978980858231294e-127
ENSG00000051382	15841.121629012121	-3.640575647294214	0.15111782344205085	-24.090974607573443	3.108122488498257e-128	4.8925840052892745e-126
ENSG00000137285	829.9058592537863	-3.245309301792938	0.13472028822689736	-24.089239597878183	3.2410170581989865e-128	5.055397334961655e-126
ENSG00000108175	683.3537057695345	-3.431259085731404	0.14253325806453893	-24.07339264059854	4.750066344732759e-128	7.342489940804025e-126
ENSG00000143061	16423.593359410646	-3.560731929878598	0.1485741669565331	-23.966023184369103	6.290315136400032e-127	9.636538134852834e-125
ENSG00000048028	1252.7380074299867	1.8620660447741795	0.07824335696364194	23.798391544466103	3.470328644117146e-125	5.269371581925839e-123
ENSG00000155816	434.9333276680651	-6.486797326496606	0.2727148568884351	-23.786006382300943	4.66197078730058e-125	7.016674979693276e-123
ENSG00000146757	1630.4977468693685	2.4689194348461037	0.10448450252991813	23.629527586056625	1.916705810950708e-123	2.859725069938456e-121
ENSG00000168758	1211.175648587398	-10.56758760179397	0.4484573754343897	-23.564307737291372	8.95623077701045e-123	1.3247500661374594e-120
ENSG00000132970	669.9331241254579	-8.585100460856767	0.3644326520867422	-23.55744034377398	1.0532246998967219e-122	1.5445495214382868e-120
ENSG00000100804	2201.097025340605	-2.017866364703262	0.08569124727430437	-23.548103556526776	1.3127954891866926e-122	1.9088936443614634e-120
ENSG00000196834	1219.51826410588	-5.12163966526681	0.21750036652336904	-23.547728894132792	1.3244498917515284e-122	1.9096564069472878e-120
ENSG00000108639	25027.87225490482	-1.3572195862127046	0.05768637143431418	-23.52756036593724	2.1309558683806047e-122	3.0469117324728675e-120
ENSG00000181090	3109.3382814817114	1.810276994540529	0.07722246709547811	23.442361564313874	1.5816851827396075e-121	2.2428557326815028e-119
ENSG00000140848	520.0848421580868	-6.0694703162815316	0.2594281077247799	-23.39557717747556	4.740409227708087e-121	6.666880453197979e-119
ENSG00000176788	4904.619601419643	-3.3841883275096944	0.1452578448967071	-23.297800748153684	4.666769407334473e-120	6.509953617158122e-118
ENSG00000160223	1644.819410527775	-1.9361691446475913	0.08350033291103989	-23.187561979068505	6.079072302686152e-119	8.41167117495879e-117
ENSG00000129250	1547.8566204329522	-2.508229389080521	0.10858513157496416	-23.099197401155326	4.716778297566509e-118	6.474438562371693e-116
ENSG00000128595	2104.8048996284124	-1.7411168484175972	0.07552660905391158	-23.053025552554228	1.3716316831898164e-117	1.8678140016008625e-115
ENSG00000102302	274.26851071438364	-5.244130354268826	0.2277139395419	-23.029465674427417	2.3628503650933853e-117	3.1922666586041187e-115
ENSG00000151846	1559.586268704193	-2.8739211474732924	0.12482443124698196	-23.02370712818913	2.6985578010404443e-117	3.617332402363433e-115
ENSG00000145730	342.17810177993704	-5.887721382315743	0.25581408528053584	-23.015626273506538	3.251400389929145e-117	4.324614565147617e-115
ENSG00000131389	2712.7397706554348	-2.4825516923583124	0.10792135753014506	-23.003340109624503	4.315943846049914e-117	5.696381885424956e-115
ENSG00000106605	475.0238856235789	-3.063810458089059	0.1338784378456183	-22.885017986407096	6.551358828590343e-116	8.580779754271228e-114
ENSG00000145244	2077.8428689915663	-3.742178618805036	0.163959685689056	-22.823772826095503	2.663066119832329e-115	3.461582460915387e-113
ENSG00000086730	2609.304418543804	-2.351604578645464	0.10324575772172047	-22.77676710924794	7.793382248701703e-115	1.0054049069415325e-112
ENSG00000074266	1983.1358779722502	-2.094327427594195	0.09200805400212746	-22.762435857471445	1.0807267598238819e-114	1.3838141600789676e-112
ENSG00000115317	1013.7076410030774	-1.7767520223700013	0.07840380558181599	-22.66155334151381	1.0732769857056353e-113	1.364095297832392e-111
ENSG00000180138	452.57661102722085	-8.517030681044352	0.3761963124471847	-22.639856902478495	1.7561262462001342e-113	2.2155598626692576e-111
ENSG00000067082	5663.734154010926	-1.3682348040992018	0.060764975830312	-22.51683285318895	2.839512302383762e-112	3.5562300791460286e-110
ENSG00000073792	411.2713424826501	-8.140158380411998	0.36237465387267803	-22.463376766058477	9.470984682061266e-112	1.1775590954696173e-109
ENSG00000100722	1652.8556094365654	-2.138316217599505	0.09521993921589324	-22.45660137160219	1.1030990690770789e-111	1.361652793325505e-109
ENSG00000143473	158.13868793080806	-5.077798882481445	0.2271984450370681	-22.349619873731914	1.2177601830241447e-110	1.4924520871663055e-108
ENSG00000137710	684.1792052568966	-1.6599097158017766	0.074408487441181545	-22.308069588350424	3.0852619693876825e-110	3.754391834805238e-108
ENSG00000117586	1480.691335004224	-6.896670510804815	0.3092803116811687	-22.29909325076749	3.7706292851589993e-110	4.556088540475924e-108
ENSG00000167642	2675.055018188781	-2.2016610141365542	0.09883601030453248	-22.27589931395267	6.329449143045747e-110	7.594453734012512e-108
ENSG00000159335	347.38113321848664	-3.1678967104743445	0.14266008057814936	-22.205908602014052	3.011442381162462e-109	3.5882172483323275e-107
ENSG00000230667	224.46769329024343	-2.9225708823981016	0.13188750773469843	-22.15957320443928	8.43462855908165e-109	9.980783228739514e-107
ENSG00000136167	62696.86399181228	-2.78247074709383	0.12588360828874162	-22.10351915486585	2.923688205789059e-108	3.4359343996526487e-106
ENSG00000169180	7154.999354719084	-1.9977392909741614	0.09090003714247491	-21.97732095359812	4.746581237087205e-107	5.5402612833974326e-105
ENSG00000168081	765.9330482850794	3.410187484677678	0.15532795494587157	21.954756861802853	7.799747407884736e-107	9.042436893546372e-105
ENSG00000169991	858.1189599230166	-2.303096064068689	0.10584808917688607	-21.758503927453173	5.7390343857799445e-105	6.60874845578606e-103
ENSG00000105642	773.9149318500461	-9.804529509757549	0.4514362936280098	-21.718522963589248	1.3711695647300276e-104	1.568435159442521e-102
ENSG00000162676	626.8169596881665	-3.2770550630137025	0.15101697876987574	-21.699911425240327	2.0555834218111792e-104	2.335741745128226e-102
ENSG00000115866	3866.0792778824925	-1.4287955754303543	0.0658676122516714	-21.691929107299597	2.4451581792774552e-104	2.760133160529117e-102
ENSG00000118263	419.99700368549446	-2.671118215263812	0.12352373961817559	-21.624330865633677	1.0604403121779462e-103	1.1892179657744577e-101
ENSG00000104613	759.997033155179	1.6759722315092251	0.07753850789457191	21.6147083174211	1.3062524103962987e-103	1.4553687569856944e-101
ENSG00000122188	772.7756132443587	2.590217839701041	0.12122323633066903	21.36733779846897	2.6904241180252734e-101	2.9782127107792027e-99
ENSG00000165929	208.48533381815588	-4.577685166705653	0.21449137462478896	-21.342047784967694	4.62251283429584e-101	5.084171487874874e-99
ENSG00000261371	4505.246369116091	1.765130939632153	0.08299022167867555	21.26914356809949	2.1924684602024051e-100	2.3960747668887176e-98
ENSG00000077782	254.46926749023305	-3.2485462457905485	0.15305992862751402	-21.22401516138294	5.731441439560664e-100	6.22405520379632e-98
ENSG00000138315	773.8817127721168	-5.912903512635219	0.27876926389762	-21.210744075454368	7.600146023556968e-100	8.201465752967954e-98
ENSG00000162772	747.0319351107264	-4.448431517402061	0.20979769716137345	-21.203433486595372	8.877739602382861e-100	9.520266006105321e-98
ENSG00000185112	508.05485863323287	3.394063525960963	0.16039583040202965	21.160547113062698	2.20647532589558e-99	2.351472275883004e-97
ENSG00000143494	258.8698347863036	-5.74860619097778	0.27307399745401995	-21.0514594746273	2.2174567968069003e-98	2.348587883926716e-96
ENSG00000138758	2310.684800824487	-1.9451246608247224	0.09244382099023687	-21.041153859598143	2.755898610738031e-98	2.90096370325418e-96
ENSG00000135723	525.919256581236	-2.754921215313558	0.1309493001027971	-21.03807514168388	2.9407489028836154e-98	3.0766688826632364e-96
ENSG00000157800	499.0017316655177	-5.111627833911814	0.2442999755803329	-20.923570793526185	3.2671162280451925e-97	3.3974048630787525e-95
ENSG00000137216	721.2699940527478	-3.96249238676055	0.1894051792717639	-20.920718229542466	3.468510288744455e-97	3.5851023815829734e-95
ENSG00000134802	865.9052074106077	-4.284429424648049	0.204825837782902	-20.917426585552068	3.716342439506964e-97	3.818263687249131e-95
ENSG00000185055	1038.4132760906339	-3.3190967692792412	0.158802424516533	-20.900794048857158	5.266170217456961e-97	5.3783897970908655e-95
ENSG00000158470	1726.350545411707	-2.3871427252119806	0.11422433779545846	-20.89872238512459	5.499731817472927e-97	5.583692220366892e-95
ENSG00000104972	1164.424363994707	-2.1110809460899365	0.10103666879475963	-20.894205749976486	6.045391216543907e-97	6.101577793732962e-95
ENSG00000144136	1726.3257168635873	-2.345710517528089	0.11246544514004025	-20.857166524413305	1.3121887958166094e-96	1.3166394946562212e-94
ENSG00000189283	542.64128497413	-3.7718231967709333	0.18094083021030877	-20.84561672667754	1.670423732359788e-96	1.6663447906877467e-94
ENSG00000157827	147.11724246257089	-5.169758900759766	0.24828356273929708	-20.82199418971654	2.735607020198709e-96	2.7131529047728007e-94
ENSG00000163599	355.9122899856624	5.172334995287184	0.24898742056552808	20.773479172318016	7.520840931276888e-96	7.416240729818899e-94
ENSG00000168214	3069.874274609346	-1.6361385290312207	0.07896538102922332	-20.71969396849643	2.301434971813392e-95	2.2564583569356672e-93
ENSG00000189060	350.4786943232112	-4.9972677773362415	0.2414784459947095	-20.694467188370616	3.884982382797643e-95	3.7874163479569294e-93
ENSG00000166165	779.1092957484661	-7.051607831227644	0.3409842515671296	-20.68015692460622	5.227054293421368e-95	5.066994212797957e-93
ENSG00000139318	272.14781469810123	-5.087445443018003	0.24602948464448907	-20.678194121201887	5.4440949235040334e-95	5.247740488622596e-93
ENSG00000175787	497.63987985570344	-3.3189572031719408	0.16067353621029837	-20.656526777551637	8.528230149504091e-95	8.174713570122413e-93
ENSG00000181218	435.9001896051804	-8.559139372116496	0.41515036539143835	-20.616962155498108	1.933225885258285e-94	1.8427938744034253e-92
ENSG00000088367	266.58615270091144	-6.844366406517109	0.3328535616892901	-20.562695414105683	5.924855423753255e-94	5.616501069655157e-92
ENSG00000148908	2770.357474863722	-1.9061445086680193	0.09282773997755447	-20.534212177619757	1.0652796238964505e-93	1.0042894388360053e-91
ENSG00000204001	370.36672456814705	5.173808489683457	0.25338104549096574	20.419082570515037	1.1316950912007978e-92	1.061072370208923e-90
ENSG00000133106	1327.3374845210374	-1.794668371961163	0.08796597749749673	-20.401846520857845	1.6101910470288753e-92	1.5015031513544263e-90
ENSG00000138744	633.3732701991476	1.9255974354668024	0.09451296939587434	20.373896278735035	2.8506960244188625e-92	2.6439049938907484e-90
ENSG00000171314	13497.195703708632	-1.6405079406304421	0.0807065439133994	-20.326826810856346	7.446512418173116e-92	6.8692075306996945e-90
ENSG00000205208	415.0271458006226	-2.08618038976851	0.10276361816872107	-20.3007681798761	1.265904785591576e-91	1.1615184123625807e-89
ENSG00000090104	7413.7444768127	-9.43041110903813	0.46609836504096347	-20.23266292343534	5.050065716489669e-91	4.6089908278473266e-89
ENSG00000226979	1989.5893294775285	-5.520133570546246	0.27303691724011114	-20.21753551257609	6.862686486888305e-91	6.230157393758176e-89
ENSG00000182866	1411.3192966187898	2.7756207111476723	0.1378703504822247	20.132107457763563	3.8621479178980456e-90	3.487722840804983e-88
ENSG00000020633	3547.094764351035	-1.633555216252434	0.08132694442134022	-20.086273102666677	9.729703189678783e-90	8.740431797304112e-88
ENSG00000123685	2793.5546780267605	-5.932886390304383	0.295419885760071	-20.082894470830755	1.0414605558439553e-89	9.306968863109679e-88
ENSG00000136153	743.765867060536	2.013985121607979	0.10045939847725378	20.04775214798832	2.1117330910352668e-89	1.877363542797052e-87
ENSG00000163697	906.4597624157873	1.609399941332971	0.08030976582280526	20.039903302469295	2.4724746867795882e-89	2.1867381791631016e-87
ENSG00000172578	2525.55479989967	-2.4318677799961663	0.12144696838382707	-20.024112683573705	3.395061036623161e-89	2.98730550084001e-87
ENSG00000182890	403.1154872782829	-2.245067756506735	0.11235116267632644	-19.982594777185998	7.805935515938888e-89	6.8333796725754815e-87
ENSG00000127022	11969.450328822286	-1.0260647399338356	0.051528411699690656	-19.912601729581265	3.164464792713204e-88	2.7561363915417844e-86
ENSG00000112773	594.83789294626	2.629088205600222	0.13205097605088187	19.90964613989057	3.3567752015140756e-88	2.908866106443359e-86
ENSG00000186827	852.1483827573265	-6.565731068183339	0.33027761071396255	-19.879431288091766	6.132499787822909e-88	5.2875091135409784e-86
ENSG00000090661	1220.3317898487476	-2.0803029807551545	0.10469982932182349	-19.86921081180348	7.517541628618791e-88	6.449298963192061e-86
ENSG00000177606	2979.1687127822042	-1.905096109700712	0.09613478579023195	-19.816927806524376	2.1270392459566937e-87	1.8157084269713907e-85
ENSG00000135476	176.38949206988218	-5.002621909493795	0.25288594141229237	-19.782127395282032	4.244022296498099e-87	3.604897750659128e-85
ENSG00000141959	5663.700249902384	-1.5399590676146677	0.07797703453320386	-19.748879613508883	8.201722804753951e-87	6.932273885909768e-85
ENSG00000102970	38630.138594343014	-17.43618979628732	0.8851438529260431	-19.69870743455773	2.2119526187112295e-86	1.860425638816043e-84
ENSG00000132185	7232.111357322757	7.37284336371843	0.37431066301850663	19.69712351836983	2.2822356518941865e-86	1.9101755763512417e-84
ENSG00000166394	427.6197790594055	-3.2854810366007206	0.16688590071689186	-19.686989868450706	2.787708426332084e-86	2.321917532961451e-84
ENSG00000106976	202.86240535178297	-7.1954190787882215	0.36574303725499396	-19.67342736800104	3.6430395508628236e-86	3.0196750054929626e-84
ENSG00000204264	1812.0328882038918	-1.3740900898193456	0.07001420420140211	-19.625875998913774	9.29608923629056e-86	7.668379765205454e-84
ENSG00000164512	528.2595086746352	-9.1236306812945	0.4652229612401412	-19.611307784494795	1.238071989282328e-85	1.0164037890959896e-83
ENSG00000167483	587.4661125712416	3.2558078269323394	0.1663374456391047	19.57351103007995	2.6012810616881934e-85	2.125370497926001e-83
ENSG00000111732	958.9129410208075	-7.402076709403645	0.3784835567085009	-19.557194964494983	3.582508480103555e-85	2.9132076067116968e-83
ENSG00000128512	275.24981795422076	-5.104989498264076	0.2619601962097894	-19.48765336156556	1.3974407323712173e-84	1.1310041550011957e-82
ENSG00000144567	3344.9427343472357	1.03155934084912	0.053005209884944074	19.461470732561526	2.3300161601790667e-84	1.8769209988897853e-82
ENSG00000198369	404.90525252031404	-3.2337134502915075	0.16617631995872578	-19.459532207083925	2.4198340785690955e-84	1.9401641644901186e-82
ENSG00000005238	390.6809075271259	-2.5783113613168243	0.13254996901689675	-19.451617985577613	2.823788346922528e-84	2.253514439837057e-82
ENSG00000105355	1723.7631469830387	-1.960574559236983	0.10085301123762262	-19.43992088265583	3.547123237691817e-84	2.8176639126072317e-82
ENSG00000132003	490.84145232005733	-3.182755612973927	0.16388657590711767	-19.420477823502434	5.180568837887053e-84	4.096230420297975e-82
ENSG00000136848	179.10850556019528	-5.362672776639324	0.27619934320040807	-19.41595050335877	5.657936581694422e-84	4.45315944351894e-82
ENSG00000189057	294.9078131469206	4.583227696727685	0.23636823276439028	19.39020164903549	9.337012458948923e-84	7.315272135645918e-82
ENSG00000169398	252.6859105746378	-7.75723067397516	0.4005001480579947	-19.3688584425988	1.4135695378221136e-83	1.1024557331796283e-81
ENSG00000102144	17798.050326755358	-1.9696161155810186	0.10169337995815224	-19.368184206204315	1.432199940703536e-83	1.1119315195742658e-81
ENSG00000162923	3031.416361929814	-1.106009928955347	0.057127539973855126	-19.36036331096213	1.667056331587362e-83	1.2884393034854033e-81
ENSG00000080546	702.1157547545893	2.4048851370956235	0.12481903969734934	19.26697355569139	1.0171279472483835e-82	7.825955748380163e-81
ENSG00000152804	750.9692824325697	2.428936686917362	0.1261311468881487	19.25723143603307	1.2276965633578895e-82	9.403936443792263e-81
ENSG00000064393	3542.839995000427	-2.984367121815374	0.15571318385449834	-19.165796035639662	7.145523799716413e-82	5.449017660245965e-80
ENSG00000126353	34393.07059186348	-1.4413907305862654	0.07542166281421463	-19.111097220659637	2.041314658879846e-81	1.5497733149141768e-79
ENSG00000163568	995.5000869846947	2.152532101972188	0.1128792205620385	19.069338814127928	4.540089419654964e-81	3.4316675886537394e-79
ENSG00000111266	879.8655865341899	-2.4471942938359805	0.12870773429097293	-19.013576047446726	1.3166340555155765e-80	9.908248738831692e-79
ENSG00000082641	7580.039971690357	-1.4169812222941134	0.07494569326963725	-18.906773164351726	1.0031016551605485e-79	7.515815807530433e-78
ENSG00000178078	181.10673369524204	-4.079575747792279	0.2163028537571831	-18.860480464912968	2.4101978242829488e-79	1.7980075769150795e-77
ENSG00000143390	4022.5986526796282	-1.2763830279845743	0.06773399683689782	-18.84405302492455	3.287968349373015e-79	2.4422061012355927e-77
ENSG00000157445	198.6325986901785	-4.37432935795949	0.23215252053692376	-18.842480572007208	3.3871301058373265e-79	2.505016308446416e-77
ENSG00000236444	200.65741801164936	-6.287503567809164	0.33445364508974973	-18.799327380994548	7.648007207848115e-79	5.631953118981029e-77
ENSG00000163564	362.0414864121091	3.0799478492930854	0.1640246466246342	18.77734787224666	1.157175091424006e-78	8.484961631903032e-77
ENSG00000106462	1031.4375074809964	-3.642426313316705	0.19429051842749517	-18.74731892630147	2.0359985556358383e-78	1.486538860323392e-76
ENSG00000119508	3432.3042175756227	-6.766219245711698	0.3617364173820374	-18.704832913092496	4.521477203430386e-78	3.287267197307566e-76
ENSG00000117569	311.0141455689771	-2.1541125312351856	0.11516481297723859	-18.704606689726738	4.5407047274742565e-78	3.2873169499579444e-76
ENSG00000102760	642.3230265121057	3.588110584776127	0.19186822584824775	18.700910840829017	4.86662798860277e-78	3.5084707154809384e-76
ENSG00000168961	3532.790053081622	-1.7174882622775853	0.09195422920685242	-18.677642965328648	7.527018526440303e-78	5.4037064383540883e-76
ENSG00000144711	838.8556434400288	-3.2729866458566335	0.17536408841222015	-18.663950387396177	9.726747610553852e-78	6.953813979245125e-76
ENSG00000074800	40517.17159469948	-2.1064826008877877	0.11303177091243356	-18.636199219772408	1.6344974586317882e-77	1.163680804780258e-75
ENSG00000105771	1362.9234398001581	-1.8313033223988746	0.09849282907354316	-18.593265516126735	3.643075012652037e-77	2.58297029202825e-75
ENSG00000204642	2467.171179576969	-1.3974589719899881	0.0751751292557459	-18.58937903832304	3.9168616181640434e-77	2.765658915409821e-75
ENSG00000197157	6988.177430867721	-1.1187574687004445	0.06028288545309962	-18.558459176126252	6.967447350174534e-77	4.899486132553059e-75
ENSG00000157110	281.0773666011902	-5.536744813518072	0.2989045437281758	-18.52345482761612	1.3358330059862519e-76	9.35519294559678e-75
ENSG00000104998	767.1607631166453	2.1216144413951015	0.11459101700685102	18.514666304674275	1.572681459963402e-76	1.0969133532541486e-74
ENSG00000153250	518.0661787169313	-2.491841983902538	0.13458977645492937	-18.51434818852672	1.5819985387518948e-76	1.09894457197996e-74
ENSG00000078081	1003.8071719729562	-7.538782956653938	0.40733733997916727	-18.507468421725097	1.7975222699345082e-76	1.2436244801425925e-74
ENSG00000105246	1896.7088718458033	-9.198323753026843	0.4973217006477831	-18.495721664760712	2.2352971873846825e-76	1.54029032695367e-74
ENSG00000148468	160.34768164502995	-6.038828020653499	0.3273164001273225	-18.44951251542685	5.261757810265477e-76	3.6112496203414026e-74
ENSG00000105220	4308.61596719879	-1.841562976369971	0.09993011572894557	-18.42850839245598	7.75930608079665e-76	5.304150347980435e-74
